242,6
243,0
244,3
245,9
246,0
247,0
248,3
249,3
250,5
251,3
252,9
253,8
254,1
255,9
256,7
257,3
258,9
259,1
260,8
261,4
262,0
263,8
264,2
265,4
266,7
267,0
268,3
269,3
270,2
271,3
272,5
273,4
274,2
275,5
276,3
277,8
278,1
279,9
280,1
281,1
282,2
283,0
284,9
285,5
286,8
287,3
288,7
289,3
290,2
291,5
292,0
293,4
294,7
295,2
296,0
297,7
298,0
299,9
300,0
301,4
302,1
303,1
304,4
305,9
306,1
307,5
308,2
309,2
310,0
311,8
312,5
313,3
314,3
315,9
316,1
317,0
318,7
319,5
320,1
321,6
322,4
323,7
324,7
325,2
326,9
327,4
328,8
329,5
330,5
331,0
332,1
333,8
334,2
335,1
336,0
337,9
338,7
339,2
340,7
341,4
342,7
343,4
344,4
345,9
346,3
347,0
348,0
349,2
350,0
351,8
352,0
353,2
354,7
355,4
356,9
357,0
358,4
359,4
360,3
361,2
362,1
363,3
364,2
365,3
366,2
367,9
368,8
369,3
370,4
371,0
372,7
373,8
374,3
375,9
376,5
377,4
378,6
379,3
380,5
381,0
382,2
383,9
384,1
385,9
386,4
387,7
388,8
389,3
390,8
391,3
392,1
393,2
394,7
395,8
396,7
397,1
398,2
399,2
400,8
401,3
402,1
403,2
404,0
405,4
406,3
407,5
408,9
409,8
410,7
411,1
412,3
413,3
414,5
415,7
416,8
417,4
418,7
419,4
420,8
421,9
422,3
423,6
424,9
425,3
426,3
427,6
428,6
429,2
430,1
431,6
432,0
433,1
434,0
435,1
436,6
437,1
438,0
439,4
440,9
441,7
442,3
443,7
444,6
445,2
446,4
447,9
448,6
449,0
450,7
451,5
452,5
453,8
454,1
455,9
456,0
457,0
458,9
459,5
460,9
461,2
462,1
463,6
464,8
465,1
466,6
467,2
468,4
469,2
470,5
471,0
472,6
473,3
474,0
475,2
476,3
477,1
478,1
479,8
480,8
481,8
482,9
483,0
484,0
485,1
486,8
487,5
488,0
489,9
490,5
491,1
492,8
493,5
494,3
495,2
496,0
497,9
498,1
499,6
500,7
501,8
502,2
503,8
504,7
505,6
506,4
507,9
508,9
509,3
510,7
511,0
512,1
513,8
514,0
515,3
516,9
517,4
518,9
519,4
520,7
521,8
522,2
523,6
524,3
525,3
526,4
527,8
528,2
529,0
530,9
531,3
532,4
533,3
534,1
535,4
536,2
537,8
538,0
539,1
540,9
541,9
542,7
543,3
544,0
545,8
546,8
547,1
548,9
549,9
550,3
551,3
552,0
553,8
554,3
555,9
556,6
557,3
558,5
559,9
560,3
561,1
562,3
563,1
564,5
565,9
566,2
567,6
568,3
569,1
570,2
571,0
572,8
573,9
574,0
575,2
576,3
577,3
578,7
579,5
580,3
581,3
582,9
583,6
584,8
585,4
586,2
587,4
588,1
589,7
590,0
591,5
592,9
593,1
594,2
595,9
596,2
597,1
598,0
599,5
600,9
601,9
602,2
603,4
604,5
605,8
606,0
607,3
608,0
609,8
610,6
611,7
612,0
613,5
614,5
615,7
616,0
617,1
618,1
619,8
620,0
621,5
622,2
623,9
624,6
625,2
626,2
627,1
628,4
629,7
630,1
631,2
632,0
633,7
634,0
635,1
636,2
637,7
638,9
639,4
640,9
641,0
642,9
643,3
644,5
645,3
646,3
647,3
648,8
649,3
650,0
651,7
652,5
653,3
654,7
655,3
656,9
657,2
658,7
659,6
660,7
661,5
662,9
663,6
664,8
665,7
666,3
667,3
668,1
669,3
670,0
671,2
672,5
673,4
674,6
675,1
676,2
677,8
678,3
679,5
680,6
681,8
682,6
683,4
684,8
685,5
686,8
687,4
688,0
689,0
690,8
691,4
692,4
693,1
694,2
695,8
696,8
697,1
698,4
699,4
700,6
701,7
702,1
703,9
704,2
705,7
706,4
707,8
708,2
709,5
710,0
711,9
712,8
713,1
714,9
715,1
716,9
717,9
718,7
719,6
720,8
721,8
722,9
723,1
724,3
725,7
726,0
727,9
728,7
729,9
730,1
731,5
732,8
733,1
734,7
735,2
736,7
737,6
738,3
739,0
740,0
741,9
742,5
743,7
744,9
745,6
746,1
747,2
748,1
749,7
750,4
751,5
752,1
753,7
754,0
755,6
756,9
757,1
758,1
759,0
760,2
761,0
762,1
763,9
764,3
765,0
766,7
767,4
768,7
769,2
770,8
771,0
772,7
773,1
774,9
775,4
776,4
777,7
778,0
779,6
780,9
781,8
782,2
783,3
784,5
785,9
786,9
787,9
788,2
789,3
790,1
791,5
792,7
793,2
794,9
795,9
796,3
797,7
798,7
799,4
800,2
801,0
802,1
803,9
804,6
805,3
806,1
807,0
808,8
809,5
810,0
811,8
812,8
813,5
814,8
815,9
816,3
817,6
818,9
819,6
820,7
821,3
822,6
823,2
824,1
825,2
826,5
827,6
828,8
829,1
830,1
831,5
832,4
833,0
834,8
835,3
836,3
837,2
838,6
839,1
840,2
841,3
842,0
843,4
844,6
845,4
846,9
847,2
848,7
849,9
850,6
851,7
852,7
853,7
854,9
855,8
856,2
857,3
858,1
859,4
860,8
861,9
862,0
863,0
864,7
865,8
866,4
867,6
868,3
869,8
870,5
871,6
872,1
873,8
874,0
875,4
876,9
877,0
878,9
879,5
880,9
881,6
882,7
883,3
884,4
885,6
886,7
887,0
888,0
889,2
890,9
891,5
892,4
893,0
894,3
895,7
896,1
897,5
898,9
899,9
900,4
901,1
902,6
903,9
904,7
905,3
906,5
907,5
908,8
909,0
910,1
911,3
912,4
913,7
914,2
915,0
916,9
917,9
918,9
919,8
920,3
921,0
922,5
923,5
924,9
925,1
926,3
927,5
928,5
929,8
930,6
931,6
932,2
933,0
934,0
935,1
936,5
937,0
938,0
939,5
940,0
941,0
942,5
943,9
944,0
945,5
946,0
947,8
948,6
949,7
950,3
951,8
952,8
953,3
954,5
955,7
956,2
957,2
958,3
959,6
960,5
961,7
962,0
963,6
964,2
965,1
966,1
967,4
968,6
969,0
970,7
971,1
972,2
973,1
974,5
975,8
976,7
977,9
978,1
979,6
980,8
981,9
982,1
983,9
984,1
985,9
986,6
987,9
988,9
989,3
990,1
991,8
992,7
993,1
994,7
995,1
996,9
997,2
998,9
999,0
1000,9
1001,8
1002,6
1003,2
1004,9
1005,4
1006,5
1007,0
1008,7
1009,2
1010,7
1011,0
1012,4
1013,9
1014,8
1015,3
1016,6
1017,6
1018,7
1019,2
1020,6
1021,5
1022,9
1023,1
1024,7
1025,2
1026,2
1027,9
1028,3
1029,3
1030,7
1031,4
1032,3
1033,3
1034,5
1035,7
1036,9
1037,5
1038,1
1039,6
1040,9
1041,0
1042,5
1043,4
1044,5
1045,7
1046,0
1047,1
1048,7
1049,5
1050,5
1051,8
1052,5
1053,6
1054,3
1055,1
1056,2
1057,1
1058,9
1059,7
1060,2
1061,7
1062,4
1063,2
1064,8
1065,1
1066,6
1067,2
1068,4
1069,8
1070,3
1071,5
1072,9
1073,6
1074,4
1075,4
1076,0
1077,5
1078,2
1079,2
1080,2
1081,2
1082,1
1083,0
1084,2
1085,1
1086,5
1087,9
1088,1
1089,8
1090,4
1091,7
1092,4
1093,5
1094,0
1095,8
1096,9
1097,3
1098,5
1099,8
1100,1
1101,3
1102,0
1103,0
1104,3
1105,1
1106,3
1107,7
1108,4
1109,2
1110,6
1111,9
1112,2
1113,9
1114,4
1115,8
1116,9
1117,3
1118,6
1119,9
1120,3
1121,5
1122,0
1123,7
1124,7
1125,3
1126,1
1127,6
1128,9
1129,0
1130,2
1131,0
1132,9
1133,5
1134,0
1135,3
1136,6
1137,5
1138,4
1139,2
1140,1
1141,3
1142,4
1143,8
1144,0
1145,7
1146,3
1147,2
1148,6
1149,0
1150,5
1151,1
1152,0
1153,0
1154,3
1155,8
1156,1
1157,5
1158,3
1159,5
1160,6
1161,8
1162,5
1163,9
1164,3
1165,0
1166,4
1167,4
1168,9
1169,3
1170,6
1171,2
1172,1
1173,5
1174,8
1175,1
1176,8
1177,6
1178,6
1179,3
1180,2
1181,7
1182,0
1183,9
1184,7
1185,7
1186,5
1187,4
1188,4
1189,7
1190,0
1191,8
1192,0
1193,9
1194,7
1195,6
1196,8
1197,7
1198,6
1199,4
1200,8
1201,7
1202,4
1203,5
1204,0
1205,4
1206,8
1207,0
1208,8
1209,9
1210,0
1211,2
1212,3
1213,7
1214,7
1215,1
1216,9
1217,6
1218,1
1219,4
1220,6
1221,1
1222,4
1223,2
1224,7
1225,3
1226,2
1227,0
1228,7
1229,8
1230,4
1231,4
1232,9
1233,1
1234,5
1235,6
1236,3
1237,0
1238,3
1239,8
1240,2
1241,5
1242,4
1243,4
1244,3
1245,4
1246,2
1247,4
1248,3
1249,3
1250,6
1251,6
1252,5
1253,5
1254,8
1255,3
1256,1
1257,8
1258,1
1259,6
1260,5
1261,2
1262,1
1263,1
1264,1
1265,3
1266,6
1267,3
1268,2
1269,2
1270,0
1271,8
1272,8
1273,3
1274,3
1275,3
1276,0
1277,8
1278,5
1279,3
1280,8
1281,2
1282,4
1283,5
1284,3
1285,3
1286,4
1287,8
1288,6
1289,1
1290,9
1291,2
1292,5
1293,0
1294,9
1295,5
1296,2
1297,9
1298,0
1299,9
1300,1
1301,0
1302,6
1303,3
1304,2
1305,3
1306,8
1307,9
1308,5
1309,0
1310,0
1311,2
1312,8
1313,1
1314,9
1315,8
1316,5
1317,0
1318,9
1319,5
1320,9
1321,1
1322,3
1323,1
1324,6
1325,2
1326,0
1327,6
1328,7
1329,3
1330,3
1331,7
1332,7
1333,2
1334,2
1335,5
1336,8
1337,8
1338,9
1339,9
1340,8
1341,8
1342,8
1343,7
1344,0
1345,9
1346,5
1347,2
1348,6
1349,3
1350,9
1351,5
1352,3
1353,2
1354,0
1355,5
1356,2
1357,2
1358,5
1359,8
1360,8
1361,3
1362,4
1363,1
1364,9
1365,0
1366,7
1367,2
1368,2
1369,9
1370,0
1371,2
1372,9
1373,6
1374,4
1375,7
1376,6
1377,4
1378,3
1379,8
1380,5
1381,4
1382,9
1383,8
1384,1
1385,3
1386,9
1387,4
1388,4
1389,4
1390,9
1391,2
1392,2
1393,7
1394,4
1395,4
1396,2
1397,5
1398,0
1399,1
1400,0
1401,9
1402,3
1403,5
1404,1
1405,9
1406,1
1407,1
1408,5
1409,8
1410,0
1411,9
1412,3
1413,3
1414,4
1415,9
1416,3
1417,3
1418,1
1419,3
1420,4
1421,5
1422,9
1423,3
1424,7
1425,1
1426,8
1427,1
1428,9
1429,4
1430,2
1431,5
1432,2
1433,7
1434,3
1435,1
1436,7
1437,5
1438,7
1439,7
1440,6
1441,8
1442,4
1443,3
1444,3
1445,6
1446,0
1447,6
1448,3
1449,0
1450,9
1451,3
1452,2
1453,5
1454,5
1455,0
1456,6
1457,8
1458,7
1459,3
1460,4
1461,4
1462,6
1463,9
1464,9
1465,2
1466,5
1467,8
1468,3
1469,5
1470,3
1471,1
1472,9
1473,3
1474,3
1475,3
1476,5
1477,1
1478,5
1479,0
1480,1
1481,0
1482,9
1483,0
1484,2
1485,3
1486,6
1487,1
1488,1
1489,9
1490,4
1491,7
1492,9
1493,4
1494,7
1495,4
1496,9
1497,2
1498,9
1499,5
1500,4
1501,9
1502,6
1503,9
1504,4
1505,2
1506,8
1507,1
1508,7
1509,0
1510,7
1511,5
1512,3
1513,6
1514,4
1515,3
1516,7
1517,3
1518,2
1519,2
1520,6
1521,2
1522,0
1523,9
1524,9
1525,2
1526,7
1527,0
1528,8
1529,3
1530,3
1531,1
1532,3
1533,8
1534,0
1535,6
1536,1
1537,6
1538,8
1539,9
1540,1
1541,1
1542,8
1543,9
1544,0
1545,3
1546,0
1547,9
1548,2
1549,2
1550,2
1551,1
1552,9
1553,8
1554,3
1555,1
1556,6
1557,2
1558,2
1559,8
1560,6
1561,4
1562,5
1563,8
1564,2
1565,9
1566,2
1567,4
1568,9
1569,4
1570,2
1571,9
1572,0
1573,1
1574,3
1575,6
1576,2
1577,4
1578,3
1579,7
1580,8
1581,7
1582,9
1583,9
1584,4
1585,9
1586,4
1587,0
1588,8
1589,4
1590,2
1591,9
1592,5
1593,1
1594,9
1595,9
1596,7
1597,5
1598,7
1599,8
1600,4
1601,9
1602,9
1603,2
1604,6
1605,0
1606,1
1607,8
1608,6
1609,1
1610,8
1611,7
1612,7
1613,3
1614,1
1615,3
1616,9
1617,6
1618,3
1619,9
1620,3
1621,7
1622,9
1623,4
1624,9
1625,1
1626,7
1627,1
1628,7
1629,2
1630,4
1631,5
1632,7
1633,7
1634,3
1635,2
1636,3
1637,9
1638,4
1639,8
1640,8
1641,6
1642,1
1643,3
1644,9
1645,5
1646,7
1647,1
1648,1
1649,3
1650,9
1651,8
1652,9
1653,4
1654,0
1655,9
1656,9
1657,1
1658,4
1659,5
1660,7
1661,0
1662,9
1663,3
1664,9
1665,8
1666,0
1667,0
1668,6
1669,5
1670,1
1671,2
1672,2
1673,9
1674,5
1675,6
1676,6
1677,8
1678,9
1679,5
1680,9
1681,8
1682,1
1683,7
1684,4
1685,1
1686,0
1687,3
1688,2
1689,8
1690,6
1691,5
1692,0
1693,1
1694,6
1695,4
1696,1
1697,1
1698,6
1699,9
1700,9
1701,5
1702,9
1703,6
1704,8
1705,4
1706,6
1707,2
1708,3
1709,9
1710,9
1711,2
1712,0
1713,1
1714,1
1715,4
1716,9
1717,2
1718,5
1719,6
1720,1
1721,3
1722,9
1723,8
1724,8
1725,6
1726,9
1727,1
1728,4
1729,8
1730,3
1731,7
1732,6
1733,8
1734,3
1735,1
1736,7
1737,2
1738,7
1739,5
1740,6
1741,0
1742,9
1743,3
1744,1
1745,0
1746,2
1747,5
1748,1
1749,0
1750,6
1751,5
1752,0
1753,0
1754,6
1755,4
1756,7
1757,2
1758,4
1759,9
1760,4
1761,7
1762,4
1763,0
1764,6
1765,2
1766,3
1767,7
1768,0
1769,3
1770,7
1771,0
1772,0
1773,8
1774,8
1775,1
1776,0
1777,2
1778,1
1779,8
1780,9
1781,4
1782,0
1783,0
1784,0
1785,9
1786,3
1787,3
1788,2
1789,3
1790,3
1791,3
1792,1
1793,2
1794,0
1795,7
1796,2
1797,5
1798,3
1799,0
1800,5
1801,9
1802,3
1803,1
1804,4
1805,5
1806,1
1807,0
1808,7
1809,2
1810,4
1811,8
1812,4
1813,1
1814,0
1815,7
1816,3
1817,3
1818,8
1819,1
1820,3
1821,2
1822,8
1823,7
1824,5
1825,9
1826,8
1827,5
1828,3
1829,9
1830,7
1831,9
1832,1
1833,4
1834,1
1835,9
1836,5
1837,3
1838,1
1839,5
1840,0
1841,3
1842,3
1843,2
1844,2
1845,3
1846,2
1847,1
1848,1
1849,3
1850,6
1851,8
1852,9
1853,7
1854,1
1855,8
1856,0
1857,1
1858,1
1859,1
1860,2
1861,4
1862,4
1863,9
1864,0
1865,2
1866,6
1867,6
1868,1
1869,1
1870,0
1871,2
1872,8
1873,8
1874,9
1875,7
1876,3
1877,4
1878,4
1879,9
1880,5
1881,5
1882,0
1883,0
1884,3
1885,3
1886,0
1887,0
1888,2
1889,8
1890,5
1891,9
1892,7
1893,2
1894,3
1895,7
1896,9
1897,3
1898,3
1899,4
1900,9
1901,9
1902,5
1903,5
1904,6
1905,8
1906,9
1907,0
1908,6
1909,0
1910,5
1911,2
1912,2
1913,1
1914,4
1915,8
1916,1
1917,4
1918,0
1919,9
1920,7
1921,8
1922,9
1923,4
1924,9
1925,8
1926,5
1927,5
1928,8
1929,0
1930,1
1931,3
1932,5
1933,3
1934,4
1935,1
1936,9
1937,8
1938,8
1939,5
1940,0
1941,0
1942,2
1943,3
1944,1
1945,3
1946,3
1947,6
1948,5
1949,7
1950,8
1951,9
1952,2
1953,9
1954,0
1955,4
1956,3
1957,6
1958,4
1959,0
1960,4
1961,9
1962,3
1963,8
1964,3
1965,4
1966,5
1967,9
1968,8
1969,3
1970,0
1971,8
1972,7
1973,5
1974,4
1975,8
1976,5
1977,5
1978,6
1979,7
1980,1
1981,4
1982,5
1983,0
1984,6
1985,2
1986,9
1987,9
1988,2
1989,2
1990,5
1991,2
1992,9
1993,9
1994,8
1995,1
1996,8
1997,4
1998,1
1999,3
2000,8
2001,8
2002,3
2003,7
2004,3
2005,4
2006,3
2007,9
2008,8
2009,3
2010,7
2011,0
2012,8
2013,9
2014,0
2015,5
2016,7
2017,0
2018,1
2019,7
2020,7
2021,2
2022,7
2023,3
2024,2
2025,5
2026,4
2027,6
2028,6
2029,8
2030,4
2031,5
2032,5
2033,9
2034,6
2035,6
2036,6
2037,3
2038,3
2039,5
2040,5
2041,1
2042,3
2043,3
2044,3
2045,8
2046,8
2047,1
2048,7
2049,0
2050,1
2051,3
2052,1
2053,7
2054,0
2055,6
2056,0
2057,0
2058,3
2059,4
2060,5
2061,8
2062,1
2063,2
2064,1
2065,7
2066,0
2067,4
2068,3
2069,9
2070,8
2071,2
2072,3
2073,5
2074,7
2075,3
2076,8
2077,8
2078,6
2079,1
2080,9
2081,0
2082,7
2083,7
2084,0
2085,4
2086,5
2087,9
2088,4
2089,2
2090,1
2091,8
2092,2
2093,4
2094,2
2095,8
2096,0
2097,1
2098,4
2099,1
2100,2
2101,3
2102,3
2103,7
2104,2
2105,2
2106,0
2107,3
2108,1
2109,2
2110,2
2111,3
2112,3
2113,2
2114,9
2115,1
2116,7
2117,0
2118,8
2119,1
2120,9
2121,0
2122,4
2123,9
2124,4
2125,6
2126,0
2127,0
2128,2
2129,7
2130,4
2131,0
2132,7
2133,7
2134,3
2135,2
2136,3
2137,7
2138,8
2139,2
2140,2
2141,0
2142,3
2143,4
2144,0
2145,4
2146,9
2147,8
2148,5
2149,9
2150,4
2151,9
2152,9
2153,0
2154,7
2155,0
2156,1
2157,5
2158,7
2159,3
2160,2
2161,6
2162,8
2163,0
2164,8
2165,1
2166,2
2167,3
2168,6
2169,6
2170,9
2171,1
2172,2
2173,8
2174,4
2175,3
2176,0
2177,5
2178,8
2179,2
2180,9
2181,6
2182,8
2183,1
2184,7
2185,9
2186,0
2187,6
2188,2
2189,7
2190,9
2191,9
2192,9
2193,9
2194,8
2195,8
2196,1
2197,8
2198,6
2199,4
2200,7
2201,3
2202,1
2203,6
2204,1
2205,1
2206,3
2207,5
2208,6
2209,6
2210,3
2211,2
2212,8
2213,3
2214,6
2215,0
2216,2
2217,4
2218,5
2219,8
2220,0
2221,9
2222,7
2223,9
2224,6
2225,6
2226,9
2227,2
2228,3
2229,4
2230,3
2231,9
2232,1
2233,3
2234,1
2235,6
2236,6
2237,3
2238,2
2239,7
2240,8
2241,9
2242,1
2243,3
2244,1
2245,5
2246,7
2247,9
2248,9
2249,7
2250,1
2251,6
2252,0
2253,2
2254,2
2255,5
2256,8
2257,1
2258,2
2259,8
2260,1
2261,8
2262,0
2263,0
2264,0
2265,5
2266,9
2267,5
2268,5
2269,6
2270,8
2271,6
2272,1
2273,7
2274,8
2275,3
2276,2
2277,8
2278,9
2279,5
2280,2
2281,0
2282,1
2283,0
2284,9
2285,8
2286,0
2287,3
2288,8
2289,0
2290,3
2291,6
2292,7
2293,7
2294,3
2295,2
2296,7
2297,4
2298,7
2299,6
2300,1
2301,1
2302,8
2303,2
2304,8
2305,7
2306,9
2307,0
2308,8
2309,0
2310,7
2311,4
2312,2
2313,1
2314,0
2315,5
2316,8
2317,2
2318,4
2319,4
2320,5
2321,2
2322,2
2323,2
2324,6
2325,4
2326,2
2327,3
2328,0
2329,5
2330,1
2331,5
2332,0
2333,5
2334,3
2335,9
2336,8
2337,2
2338,3
2339,9
2340,5
2341,5
2342,0
2343,3
2344,0
2345,9
2346,8
2347,9
2348,4
2349,3
2350,8
2351,1
2352,1
2353,5
2354,2
2355,7
2356,3
2357,7
2358,5
2359,6
2360,0
2361,3
2362,4
2363,3
2364,1
2365,9
2366,1
2367,9
2368,3
2369,8
2370,7
2371,3
2372,8
2373,6
2374,0
2375,5
2376,1
2377,1
2378,3
2379,9
2380,6
2381,2
2382,9
2383,4
2384,8
2385,7
2386,2
2387,8
2388,6
2389,9
2390,7
2391,5
2392,9
2393,9
2394,3
2395,3
2396,1
2397,1
2398,1
2399,6
2400,9
2401,1
2402,0
2403,2
2404,7
2405,4
2406,5
2407,8
2408,7
2409,0
2410,9
2411,7
2412,9
2413,1
2414,5
2415,9
2416,6
2417,9
2418,5
2419,6
2420,9
2421,5
2422,3
2423,8
2424,7
2425,4
2426,2
2427,9
2428,0
2429,8
2430,6
2431,5
2432,2
2433,9
2434,3
2435,6
2436,3
2437,4
2438,4
2439,0
2440,7
2441,4
2442,1
2443,3
2444,2
2445,1
2446,9
2447,7
2448,7
2449,7
2450,0
2451,4
2452,2
2453,7
2454,5
2455,6
2456,8
2457,5
2458,7
2459,7
2460,7
2461,7
2462,2
2463,8
2464,8
2465,5
2466,2
2467,3
2468,9
2469,9
2470,7
2471,1
2472,1
2473,3
2474,1
2475,8
2476,9
2477,3
2478,7
2479,1
2480,3
2481,3
2482,7
2483,1
2484,9
2485,3
2486,7
2487,1
2488,7
2489,4
2490,0
2491,9
2492,4
2493,3
2494,7
2495,1
2496,2
2497,0
2498,6
2499,9
2500,3
2501,5
2502,0
2503,9
2504,4
2505,6
2506,8
2507,8
2508,5
2509,1
2510,7
2511,5
2512,9
2513,9
2514,5
2515,0
2516,9
2517,8
2518,8
2519,3
2520,7
2521,4
2522,6
2523,1
2524,4
2525,5
2526,3
2527,9
2528,3
2529,7
2530,4
2531,6
2532,7
2533,4
2534,8
2535,1
2536,1
2537,5
2538,4
2539,8
2540,8
2541,1
2542,1
2543,0
2544,9
2545,9
2546,9
2547,6
2548,2
2549,9
2550,2
2551,3
2552,5
2553,2
2554,3
2555,5
2556,3
2557,9
2558,1
2559,4
2560,9
2561,1
2562,8
2563,9
2564,2
2565,6
2566,2
2567,3
2568,3
2569,9
2570,3
2571,7
2572,9
2573,1
2574,5
2575,3
2576,1
2577,2
2578,8
2579,4
2580,1
2581,9
2582,2
2583,5
2584,5
2585,8
2586,3
2587,0
2588,1
2589,1
2590,9
2591,3
2592,5
2593,8
2594,0
2595,0
2596,0
2597,7
2598,8
2599,1
2600,3
2601,9
2602,8
2603,6
2604,1
2605,0
2606,6
2607,9
2608,4
2609,0
2610,6
2611,1
2612,7
2613,5
2614,5
2615,2
2616,5
2617,4
2618,0
2619,0
2620,6
2621,7
2622,0
2623,2
2624,8
2625,4
2626,3
2627,4
2628,4
2629,2
2630,4
2631,3
2632,2
2633,7
2634,5
2635,5
2636,1
2637,8
2638,4
2639,3
2640,1
2641,9
2642,3
2643,7
2644,8
2645,1
2646,3
2647,7
2648,8
2649,2
2650,9
2651,2
2652,2
2653,2
2654,1
2655,1
2656,8
2657,1
2658,2
2659,0
2660,8
2661,8
2662,8
2663,0
2664,1
2665,1
2666,5
2667,1
2668,5
2669,9
2670,7
2671,3
2672,7
2673,4
2674,7
2675,2
2676,7
2677,0
2678,7
2679,8
2680,3
2681,8
2682,3
2683,6
2684,9
2685,1
2686,5
2687,1
2688,1
2689,4
2690,8
2691,7
2692,9
2693,9
2694,2
2695,0
2696,5
2697,2
2698,3
2699,3
2700,7
2701,8
2702,3
2703,5
2704,6
2705,7
2706,0
2707,1
2708,5
2709,2
2710,8
2711,7
2712,5
2713,4
2714,9
2715,9
2716,9
2717,7
2718,8
2719,9
2720,9
2721,5
2722,6
2723,2
2724,0
2725,3
2726,7
2727,5
2728,6
2729,6
2730,3
2731,0
2732,7
2733,7
2734,8
2735,0
2736,9
2737,0
2738,6
2739,9
2740,0
2741,1
2742,4
2743,3
2744,7
2745,0
2746,3
2747,9
2748,2
2749,0
2750,0
2751,9
2752,3
2753,5
2754,1
2755,1
2756,1
2757,7
2758,9
2759,0
2760,1
2761,8
2762,9
2763,3
2764,2
2765,4
2766,2
2767,7
2768,8
2769,3
2770,5
2771,1
2772,5
2773,0
2774,3
2775,5
2776,9
2777,3
2778,4
2779,3
2780,8
2781,7
2782,1
2783,9
2784,3
2785,6
2786,8
2787,9
2788,3
2789,2
2790,3
2791,8
2792,8
2793,1
2794,1
2795,7
2796,3
2797,3
2798,0
2799,3
2800,1
2801,9
2802,1
2803,7
2804,0
2805,6
2806,7
2807,5
2808,4
2809,0
2810,2
2811,1
2812,8
2813,9
2814,5
2815,4
2816,9
2817,3
2818,8
2819,3
2820,4
2821,0
2822,5
2823,0
2824,3
2825,4
2826,2
2827,1
2828,1
2829,9
2830,1
2831,3
2832,1
2833,8
2834,3
2835,0
2836,5
2837,0
2838,7
2839,9
2840,4
2841,8
2842,2
2843,1
2844,3
2845,1
2846,8
2847,9
2848,3
2849,6
2850,8
2851,6
2852,8
2853,4
2854,6
2855,3
2856,0
2857,2
2858,8
2859,5
2860,9
2861,9
2862,0
2863,5
2864,4
2865,5
2866,9
2867,8
2868,7
2869,8
2870,0
2871,5
2872,6
2873,7
2874,8
2875,3
2876,5
2877,5
2878,2
2879,9
2880,7
2881,0
2882,7
2883,3
2884,9
2885,1
2886,8
2887,0
2888,1
2889,0
2890,0
2891,1
2892,0
2893,0
2894,3
2895,7
2896,8
2897,8
2898,3
2899,2
2900,3
2901,3
2902,8
2903,1
2904,8
2905,7
2906,8
2907,1
2908,7
2909,5
2910,3
2911,8
2912,1
2913,8
2914,9
2915,5
2916,9
2917,1
2918,4
2919,0
2920,1
2921,1
2922,0
2923,3
2924,0
2925,8
2926,8
2927,5
2928,6
2929,2
2930,6
2931,8
2932,7
2933,5
2934,5
2935,3
2936,2
2937,9
2938,2
2939,8
2940,5
2941,5
2942,3
2943,5
2944,5
2945,9
2946,3
2947,0
2948,9
2949,0
2950,7
2951,3
2952,1
2953,4
2954,9
2955,9
2956,1
2957,3
2958,9
2959,4
2960,1
2961,4
2962,8
2963,1
2964,3
2965,3
2966,7
2967,0
2968,4
2969,8
2970,1
2971,5
2972,2
2973,8
2974,9
2975,1
2976,7
2977,9
2978,7
2979,6
2980,0
2981,0
